,auction_code,car_year,color,make,model,subseries,body,engine,transmission,mileage,condition_grade,times_run,seller,sale_price,formatted_sold_date
36591,MAA,2015,BLACK,ACURA,TLX FWD V6,V6,4DSN,6G,A,39568,39,1,4905510,16600,2018-06-15
36592,MAA,2015,GREY,ACURA,TLX AWD V6,V6 TECH,4DSN,6G,A,40885,39,1,4905510,20100,2018-06-15
36593,MAA,2016,BLACK,ACURA,MDX AWD,TECH PKG,SUV,6G,A,45305,33,1,4905510,27600,2018-06-15
36595,MAA,2015,BLACK,ACURA,RDX AWD,TECH PKG,SUV,6G,A,48638,39,1,4905510,21000,2018-06-15
36597,MAA,2015,WHITE,ACURA,TLX AWD V6,V6 TECH,4DSN,6G,A,53122,38,1,4905510,19100,2018-06-15
36598,MAA,2015,MAROON,ACURA,RDX AWD,TECH PKG,SUV,6G,A,37779,34,1,4905709,22700,2018-06-15
36599,MAA,2012,WHITE,ACURA,TL FWD V6,TECH,4DSN,6G,A,50180,40,3,5416108,14700,2018-06-15
36601,NVAA,2012,BLACK,ACURA,MDX,TECH PKG,SUV,6G,A,47119,26,1,5393590,20750,2018-06-18
36607,AYCA,2005,BLACK,ACURA,MDX,TOURING,SUV,6G,A,145117,30,1,4938000,2200,2018-06-18
36609,SKYA,2004,SILVER,ACURA,MDX 4X4,TOURING,SUV,6G,A,182074,14,1,5387181,1450,2018-06-18
36610,TBAA,2016,SILVER,ACURA,MDX FWD,TECH PKG,SUV,6G,A,68148,34,4,5258824,21200,2018-06-18
36611,HATA,2001,SILVER,ACURA,CL,TYPE-S,2DCP,6G,A,84949,25,1,4995547,1300,2018-06-18
36613,NADE,2016,BLUE,ACURA,RDX AWD,TECH PKG,SUV,6G,A,30213,28,1,4905510,24200,2018-06-18
36614,NADE,2015,BLACK,ACURA,TLX FWD V6,V6,4DSN,6G,A,54602,29,1,4905510,15500,2018-06-18
36616,NADE,2015,BLUE,ACURA,TLX FWD V6,V6,4DSN,6G,A,33264,25,1,4905510,16100,2018-06-18
36617,NADE,2015,BLACK,ACURA,TLX FWD 4C,TECH,4DSN,4G,A,35033,23,1,4905510,16500,2018-06-18
36618,NADE,2015,WHITE,ACURA,TLX FWD V6,V6 TECH,4DSN,6G,A,24946,26,1,4905510,20000,2018-06-18
36621,SCAA,2016,BLACK,ACURA,MDX AWD,TECH PKG,SUV,6G,A,29055,37,3,4905510,29100,2018-06-18
36628,MAA,2015,GREY,ACURA,TLX FWD V6,V6 TECH,4DSN,6G,A,60177,41,2,4905510,16100,2018-06-18
36629,MAA,2015,BLACK,ACURA,TLX FWD V6,V6,4DSN,6G,A,44025,33,2,4905510,16700,2018-06-18
36631,MAA,2015,BLUE,ACURA,TLX FWD V6,V6,4DSN,6G,A,45090,40,2,4905510,16900,2018-06-18
36632,AAAI,2008,BROWN,ACURA,RDX,TECH PKG,SUV,4GT,A,106133,18,1,5255387,6600,2018-06-19
36645,AAAW,2014,BLACK,ACURA,MDX AWD,ELITE PKG,SUV,6G,A,93452,26,1,5096058,18200,2018-06-19
36647,BWAE,2003,GOLD,ACURA,MDX AWD,TOURING,SUV,6G,A,189664,15,1,5162096,1250,2018-06-19
36648,OAA,2017,GREY,ACURA,RDX AWD,ADVANCE,SUV,6G,A,17017,48,2,5321430,33800,2018-06-19
36649,OAA,2016,MAROON,ACURA,RDX AWD,TECH PKG,SUV,6G,A,47875,31,2,5287877,21000,2018-06-19
36652,BIGH,2015,BLACK,ACURA,RDX FWD,TECH PKG,SUV,6G,A,51173,36,1,4970360,20000,2018-06-19
36657,RAA,2017,BROWN,ACURA,RDX AWD,TECH PKG,SUV,6G,A,6534,46,3,5405603,29500,2018-06-19
36658,SKYA,2013,SILVER,ACURA,MDX,TECH PKG,SUV,6G,A,255927,31,5,5122902,7000,2018-06-19
36659,SLAA,2004,SILVER,ACURA,MDX 4X4,TOURING,SUV,6G,A,81185,17,1,5000630,6100,2018-06-19
36661,AAAI,2014,MAROON,ACURA,RDX AWD,TECH PKG,SUV,6G,A,120348,43,1,5415399,11500,2018-06-19
36664,AAAI,2009,SILVER,ACURA,RL,TECH PKG,4DSN,6G,A,120646,26,1,5420416,7500,2018-06-19
36666,SVAA,2015,GRAY,ACURA,TLX FWD V6,V6,4DSN,6G,A,79770,37,1,5144510,16500,2018-06-19
36667,SVAA,2015,SILVER,ACURA,TLX FWD V6,V6 TECH,4DSN,6G,A,62379,36,1,5144510,16300,2018-06-19
36670,AAAI,2012,WHITE,ACURA,TSX 4C,SPECIAL ED,4DSN,4G,A,95511,29,1,4958583,8700,2018-06-19
36674,AAAI,2007,SILVER,ACURA,MDX,SPORT,SUV,6G,A,144258,23,1,4912056,4400,2018-06-19
36675,SVAA,2016,WHITE,ACURA,MDX AWD,TECH PKG,SUV,6G,A,34021,28,2,5207623,30800,2018-06-19
36676,SVAA,2015,BLACK,ACURA,RDX AWD,TECH PKG,SUV,6G,A,42157,36,2,5207623,22300,2018-06-19
36677,BWAE,2011,BLACK,ACURA,MDX,ADV PKG,SUV,6G,A,85656,34,3,4918814,14400,2018-06-19
36680,RAA,2007,RED,ACURA,TL,TYPE-S,4DSN,6G,A,131356,24,1,4997069,5750,2018-06-19
36681,BWAE,2010,BLACK,ACURA,TL AWD V6,TECH,4DSN,6G,A,131791,12,1,4947823,6000,2018-06-19
36702,DAA,2007,WHITE,ACURA,MDX,SPORT,SUV,6G,A,104251,27,1,4996436,7700,2018-06-19
36703,DAA,2007,GRAY,ACURA,MDX,TECH PKG,SUV,6G,A,177510,23,1,4993600,5400,2018-06-19
36704,AAA,2009,GREY,ACURA,TL FWD V6,TECH,4DSN,6G,A,149408,25,1,4940603,5400,2018-06-19
36706,SCAA,2015,WHITE,ACURA,TLX FWD V6,V6 TECH,4DSN,6G,A,35037,39,1,4905510,20700,2018-06-19
36708,BWAE,2014,WHITE,ACURA,RDX AWD,TECH PKG,SUV,6G,A,62456,44,1,5021919,17250,2018-06-19
36710,MTRL,2010,WHITE,ACURA,TL AWD V6,A-SPEC PKG,4DSN,6G,A,195114,36,1,4903345,6000,2018-06-19
36719,BAA,2005,WHITE,ACURA,MDX,TOURING,SUV,6G,A,140450,25,1,5156551,2900,2018-06-20
36720,CADE,2001,MAROON,ACURA,MDX AWD,TOURING,SUV,6G,A,141446,21,1,5060321,1500,2018-06-20
36722,NADE,2015,BROWN,ACURA,RDX FWD,TECH PKG,SUV,6G,A,91703,29,5,4912530,15200,2018-06-20
36725,ALOH,2016,GRAY,ACURA,ILX,PREMIUM,4DSN,4G,A,40303,34,1,4905524,15750,2018-06-20
36733,DALA,2005,WHITE,ACURA,MDX,TOURING,SUV,6G,A,185016,41,1,5026096,1000,2018-06-20
36738,SAAA,2011,GRAY,ACURA,TSX FWD 4C,TECH PKG,4DSN,4G,A,96838,43,1,5391093,9700,2018-06-20
36739,SDAA,2010,GRAY,ACURA,TL FWD V6,TECH,4DSN,6G,A,89731,29,1,5319172,9250,2018-06-20
36740,SWFL,2008,SILVER,ACURA,MDX 4X4,TECH PKG,SUV,6G,A,177071,36,1,5128456,5100,2018-06-20
36741,BCAA,2015,WHITE,ACURA,TLX FWD V6,V6,4DSN,6G,A,9896,25,2,4912637,18250,2018-06-20
36748,BCAA,2010,MAROON,ACURA,MDX,TECH PKG,SUV,6G,A,35253,43,1,5028916,18000,2018-06-20
36751,HAA,2010,BLACK,ACURA,TL AWD V6,TECH,4DSN,6G,A,120338,16,2,4915556,6900,2018-06-20
36763,MMAA,2005,SILVER,ACURA,MDX,TOURING,SUV,6G,A,152097,13,1,5413788,2000,2018-06-20
36765,MMAA,2005,SILVER,ACURA,MDX,TOURING,SUV,6G,A,104071,25,1,5297664,4800,2018-06-20
36766,UAA,2008,BLACK,ACURA,MDX 4X4,TECH PKG,SUV,6G,A,165930,26,2,5200018,6800,2018-06-20
36769,BCAA,2015,GRAY,ACURA,RLX,ADV PKG,4DSN,6G,A,48436,45,1,5056596,22100,2018-06-20
36770,CADE,2016,GRAY,ACURA,ILX,TECH ASPEC,4DSN,4G,A,23321,46,1,5367698,19250,2018-06-20
36771,KCAA,2010,GRAY,ACURA,RDX AWD,TECH PKG,SUV,4GT,A,111627,34,5,4912598,7100,2018-06-20
36773,NASH,2016,GRAY,ACURA,MDX AWD,TECH PKG,SUV,6G,A,29303,44,1,5399355,31200,2018-06-20
36774,BAA,2013,GRAY,ACURA,TSX SPT WGN 4C,TECH PKG,4WGN,4G,A,52945,37,2,5433006,16800,2018-06-20
36777,CADE,2011,GRAY,ACURA,MDX,TECH PKG,SUV,6G,A,85093,31,3,5126274,14250,2018-06-20
36781,CADE,2008,GRAY,ACURA,MDX 4X4,TECH PKG,SUV,6G,A,105228,24,1,5023677,10700,2018-06-20
36782,CADE,2013,BLACK,ACURA,TL FWD V6,TECH,4DSN,6G,A,53835,35,1,5023677,15250,2018-06-20
36783,GOAA,2009,BLACK,ACURA,TL AWD V6,TECH,4DSN,6G,A,139760,32,1,5197388,7200,2018-06-20
36784,NADE,2006,SILVER,ACURA,MDX 4X4,TOURING,SUV,6G,A,154035,18,2,5174909,2600,2018-06-20
36787,NADE,2009,SILVER,ACURA,MDX,TECH PKG,SUV,6G,A,133857,29,1,5044225,8700,2018-06-20
36788,CADE,2010,GRAY,ACURA,TL FWD V6,TECH,4DSN,6G,A,99833,21,1,4995414,7500,2018-06-20
36789,DALA,2015,GRAY,ACURA,MDX FWD,ADV PKG,SUV,6G,A,50654,40,1,5361001,27500,2018-06-20
36790,CADE,2009,SILVER,ACURA,MDX,TECH PKG,SUV,6G,A,120277,24,1,5007151,9400,2018-06-20
36791,GOAA,2013,BROWN,ACURA,ILX,TECH PKG,4DSN,4G,A,49081,23,2,4912608,8500,2018-06-20
36797,NADE,2016,WHITE,ACURA,ILX,PREMIUM,4DSN,4G,A,20373,39,1,4905510,17100,2018-06-20
36798,NADE,2015,WHITE,ACURA,TLX FWD V6,V6,4DSN,6G,A,19846,39,1,4905510,19500,2018-06-20
36799,NADE,2018,GRAY,ACURA,ILX,SPECIAL ED,4DSN,4G,A,5055,41,1,4905524,17700,2018-06-20
36800,NADE,2015,SILVER,ACURA,TLX FWD 4C,TECH,4DSN,4G,A,22476,38,1,4905510,17900,2018-06-20
36801,NADE,2016,5RAY,ACURA,ILX,PREMIUM,4DSN,4G,A,10430,37,1,4905510,18000,2018-06-20
36802,NADE,2015,BLACK,ACURA,TLX FWD V6,V6 TECH,4DSN,6G,A,14178,37,1,4905510,21600,2018-06-20
36803,NADE,2016,GRAY,ACURA,ILX,PREMIUM,4DSN,4G,A,28629,35,1,4905524,15400,2018-06-20
36804,NADE,2015,BLUE,ACURA,TLX FWD V6,V6,4DSN,6G,A,21360,34,1,4905510,18500,2018-06-20
36807,NADE,2016,BLACK,ACURA,MDX AWD,TECH PKG,SUV,6G,A,44365,33,1,4905510,27100,2018-06-20
36808,NADE,2015,WHITE,ACURA,TLX FWD V6,V6 TECH,4DSN,6G,A,29204,29,1,4905510,18600,2018-06-20
36809,NADE,2015,2LUE,ACURA,TLX FWD V6,V6,4DSN,6G,A,36013,29,1,4905510,16300,2018-06-20
36810,NADE,2016,BLACK,ACURA,MDX AWD,ADVANCE,SUV,6G,A,30438,27,1,4905510,29900,2018-06-20
36812,NADE,2016,BLACK,ACURA,ILX,PREMIUM,4DSN,4G,A,26700,20,1,4905510,15700,2018-06-20
36813,DALA,2016,BLUE,ACURA,RDX AWD,TECH PKG,SUV,6G,A,29683,45,1,5147413,26500,2018-06-20
36816,SAAA,2008,BLUE,ACURA,TL,TYPE-S,4DSN,6G,A,120663,33,1,4916882,7300,2018-06-20
36818,CAAI,2008,BLACK,ACURA,RDX,TECH PKG,SUV,4GT,A,182098,22,1,5364631,2800,2018-06-20
36819,CADE,2004,BLACK,ACURA,MDX 4X4,TOURING,SUV,6G,A,182006,18,1,5099850,1200,2018-06-20
36820,CADE,2001,BLACK,ACURA,MDX AWD,TOURING,SUV,6G,A,245999,18,1,5099850,800,2018-06-20
36821,THAA,2016,WHITE,ACURA,MDX AWD,TECH PKG,SUV,6G,A,29100,45,1,5224991,32300,2018-06-20
36824,SWFL,2003,GRAY,ACURA,CL,TYPE-S,2DCP,6G,A,118234,10,1,5030265,350,2018-06-20
36828,EDMO,2016,BLUE,ACURA,MDX AWD,TECH PKG,SUV,6G,A,68754,33,1,4903633,32000,2018-06-21
36832,NWE,2008,GRAY,ACURA,MDX 4X4,TECH PKG,SUV,6G,A,182441,15,4,4938270,3600,2018-06-21
36835,THAA,2015,WHITE,ACURA,ILX,TECH PKG,4DSN,4G,A,31845,39,1,5417681,15500,2018-06-21
36843,AAA,2007,GOLD,ACURA,RL,TECH PKG,4DSN,6G,A,121275,32,1,5289308,6100,2018-06-21
36845,FAA,2006,GRAY,ACURA,MDX 4X4,TOURING,SUV,6G,A,198968,27,1,5020456,1850,2018-06-21
36849,NAA,2006,BLUE,ACURA,MDX 4X4,TECH PKG,SUV,6G,A,106383,24,1,5031608,5700,2018-06-21
36850,NAA,2009,GRAY,ACURA,TL AWD V6,TECH,4DSN,6G,A,122596,41,1,5126033,7500,2018-06-21
36853,SCAA,2012,BLACK,ACURA,TSX FWD 4C,TECH PKG,4DSN,4G,A,118414,41,1,5033211,8400,2018-06-21
36861,THAA,2014,SILVER,ACURA,ILX,TECH PKG,4DSN,4G,A,40853,37,1,5314231,14000,2018-06-21
36865,CINA,2008,BROWN,ACURA,MDX 4X4,TECH PKG,SUV,6G,A,152717,37,6,5035536,6300,2018-06-21
36867,LOUA,2009,GRAY,ACURA,MDX,TECH PKG,SUV,6G,A,109934,36,1,5286973,10500,2018-06-21
36869,AAA,2014,WHITE,ACURA,MDX FWD,ADV PKG,SUV,6G,A,92439,43,1,5226742,20700,2018-06-21
36873,OMAA,2006,GREEN,ACURA,MDX 4X4,TOURING,SUV,6G,A,157820,27,1,4903763,2700,2018-06-21
36876,WPBA,2015,BLACK,ACURA,ILX,2.4L PRM,4DSN,4G,6,82304,39,1,5377954,10700,2018-06-21
36879,NAA,2007,MAROON,ACURA,MDX,TECH PKG,SUV,6G,A,210240,17,1,4997894,2000,2018-06-21
36881,FAA,2010,SILVER,ACURA,TL FWD V6,TECH,4DSN,6G,A,103165,38,1,5288581,9500,2018-06-21
36885,SCAA,2011,WHITE,ACURA,MDX,TECH PKG,SUV,6G,A,78404,31,1,5023677,15600,2018-06-21
36889,DETA,2015,BROWN,ACURA,TLX AWD V6,V6 ADVANCE,4DSN,6G,A,53578,46,1,5096225,19000,2018-06-21
36890,DETA,2015,BLACK,ACURA,TLX FWD V6,V6 TECH,4DSN,6G,A,28511,50,1,5096225,20800,2018-06-21
36891,DETA,2014,BLACK,ACURA,MDX AWD,TECH PKG,SUV,6G,A,69386,50,1,5096225,23600,2018-06-21
36893,AAA,2015,BLACK,ACURA,MDX FWD,TECH PKG,SUV,6G,A,50850,43,1,4940362,25000,2018-06-21
36896,THAA,2012,GRAY,ACURA,TL FWD V6,ADV PKG,4DSN,6G,A,81759,25,1,4925871,9300,2018-06-21
36898,GCAA,2016,GREEN,ACURA,MDX AWD,TECH PKG,SUV,6G,A,29506,44,2,4905510,31000,2018-06-21
36899,GCAA,2016,GRAY,ACURA,MDX AWD,TECH PKG,SUV,6G,A,31148,44,2,4905510,32000,2018-06-21
36901,GCAA,2016,WHITE,ACURA,MDX AWD,TECH PKG,SUV,6G,A,12986,42,2,4905510,34500,2018-06-21
36902,GCAA,2015,SILVER,ACURA,TLX FWD V6,V6,4DSN,6G,A,34719,42,2,4905510,17800,2018-06-21
36903,GCAA,2016,GRAY,ACURA,MDX AWD,TECH PKG,SUV,6G,A,39474,42,3,4905510,29500,2018-06-21
36904,GCAA,2015,BLACK,ACURA,TLX AWD V6,V6 TECH,4DSN,6G,A,47147,41,2,4905510,21500,2018-06-21
36905,GCAA,2015,GRAY,ACURA,TLX FWD V6,V6 TECH,4DSN,6G,A,34834,40,2,4905510,19300,2018-06-21
36906,GCAA,2016,WHITE,ACURA,RDX AWD,TECH PKG,SUV,6G,A,38981,39,2,4905510,25250,2018-06-21
36909,GCAA,2015,BLACK,ACURA,TLX AWD V6,V6 TECH,4DSN,6G,A,19975,40,1,4905510,23500,2018-06-21
36910,GCAA,2015,WHITE,ACURA,RDX AWD,TECH PKG,SUV,6G,A,34605,39,1,4905510,23250,2018-06-21
36911,GCAA,2016,GRAY,ACURA,MDX AWD,TECH PKG,SUV,6G,A,43070,38,1,4905510,28750,2018-06-21
36914,GCAA,2016,GRAY,ACURA,RDX AWD,TECH PKG,SUV,6G,A,31686,37,2,4905510,24250,2018-06-21
36916,GCAA,2016,WHITE,ACURA,MDX AWD,TECH PKG,SUV,6G,A,42314,36,2,4905510,28500,2018-06-21
36918,GCAA,2016,GRAY,ACURA,MDX AWD,TECH PKG,SUV,6G,A,35835,38,2,4905510,30250,2018-06-21
36919,GCAA,2015,GRAY,ACURA,TLX FWD V6,V6 TECH,4DSN,6G,A,33477,37,1,4905510,18700,2018-06-21
36920,GCAA,2016,BLACK,ACURA,MDX AWD,TECH PKG,SUV,6G,A,42786,33,2,4905510,28000,2018-06-21
36921,GCAA,2015,BLACK,ACURA,TLX FWD 4C,TECH,4DSN,4G,A,58610,31,2,4905510,15700,2018-06-21
36922,GCAA,2016,WHITE,ACURA,MDX AWD,TECH PKG,SUV,6G,A,58814,31,2,4905510,27000,2018-06-21
36923,GCAA,2015,GRAY,ACURA,TLX FWD V6,V6,4DSN,6G,A,33149,35,2,4905510,16900,2018-06-21
36924,GCAA,2016,BLACK,ACURA,MDX AWD,TECH PKG,SUV,6G,A,36645,35,1,4905510,29000,2018-06-21
36925,GCAA,2015,WHITE,ACURA,TLX FWD V6,V6 TECH,4DSN,6G,A,34255,35,1,4905510,19000,2018-06-21
36926,GCAA,2015,BLUE,ACURA,TLX AWD V6,V6 TECH,4DSN,6G,A,16963,28,2,4905510,22250,2018-06-21
36927,GCAA,2016,BLACK,ACURA,MDX AWD,TECH PKG,SUV,6G,A,36424,27,2,4905510,29000,2018-06-21
36928,GCAA,2015,BLACK,ACURA,TLX AWD V6,V6 TECH,4DSN,6G,A,15273,27,2,4905510,21250,2018-06-21
36929,GCAA,2015,SILVER,ACURA,TLX AWD V6,V6 TECH,4DSN,6G,A,39703,23,2,4905510,19200,2018-06-21
36930,GCAA,2016,WHITE,ACURA,ILX,TECH PKG,4DSN,4G,A,15148,23,2,4905510,15800,2018-06-21
36931,GCAA,2015,BLACK,ACURA,TLX FWD 4C,TECH,4DSN,4G,A,32050,20,2,4905510,15700,2018-06-21
36934,GCAA,2015,BLACK,ACURA,TLX FWD V6,V6,4DSN,6G,A,31527,23,2,4905510,16600,2018-06-21
36935,GCAA,2015,BLUE,ACURA,TLX FWD 4C,TECH,4DSN,4G,A,25111,21,2,4905510,16700,2018-06-21
36936,GCAA,2015,GRAY,ACURA,TLX FWD V6,V6,4DSN,6G,A,27430,20,2,4905510,15800,2018-06-21
36949,BIGH,2009,WHITE,ACURA,MDX,TECH PKG,SUV,6G,A,142888,34,1,5229525,8435,2018-06-21
36950,FAAO,2012,WHITE,ACURA,TL AWD V6,TECH,4DSN,6G,A,107209,45,4,5050793,12550,2018-06-21
36954,MAA,2016,GREY,ACURA,MDX AWD,TECH PKG,SUV,6G,A,24501,43,1,5014587,32000,2018-06-21
36955,MAA,2007,BLUE,ACURA,TL,TYPE-S,4DSN,6G,6,163787,24,1,4997069,6500,2018-06-21
36960,NVAA,2006,WHITE,ACURA,RSX,TYPE-S,2DCP,4G,6,115059,36,1,5218421,6500,2018-06-22
36961,NVAA,2017,WHITE,ACURA,ILX,TECH PKG,4DSN,4G,A,12429,41,1,5341495,19500,2018-06-22
36964,NVAA,2017,BLACK,ACURA,TLX FWD V6,TECH PKG,4DSN,6G,A,12656,46,2,4918814,26500,2018-06-22
36968,MAA,2016,GREY,ACURA,RDX AWD,TECH PKG,SUV,6G,A,32252,35,1,4910970,24200,2018-06-22
36971,MAA,2009,BLACK,ACURA,MDX,TECH PKG,SUV,6G,A,102397,36,1,5411558,12100,2018-06-22
36975,MAA,2017,GRAY,ACURA,MDX AWD V6,ADVANCE,SUV,6H,A,24102,43,1,5073302,43250,2018-06-22
36976,MAA,2012,GREY,ACURA,MDX,TECH PKG,SUV,6G,A,130228,46,1,5045794,11100,2018-06-22
36977,MAA,2017,GREY,ACURA,RDX AWD,TECH PKG,SUV,6G,A,9611,42,1,5372193,30900,2018-06-22
36986,MAA,2011,BLACK,ACURA,TL AWD V6,TECH,4DSN,6G,A,95467,19,1,4909084,8000,2018-06-22
36987,MAA,2016,WHITE,ACURA,ILX,PREMIUM,4DSN,4G,A,16324,33,1,4905510,16900,2018-06-22
36988,MAA,2015,BROWN,ACURA,RDX AWD,TECH PKG,SUV,6G,A,21558,33,1,4905510,21600,2018-06-22
36992,MAA,2015,MAROON,ACURA,TLX AWD V6,V6 TECH,4DSN,6G,A,30172,32,1,4905510,20600,2018-06-22
36993,MAA,2016,GREY,ACURA,MDX AWD,TECH PKG,SUV,6G,A,31095,33,1,4905510,29200,2018-06-22
36996,MAA,2016,GREY,ACURA,MDX AWD,TECH PKG,SUV,6G,A,36366,31,1,4905510,28100,2018-06-22
36998,MAA,2016,GREY,ACURA,ILX,PRM A-SPEC,4DSN,4G,A,43909,30,1,4905510,15500,2018-06-22
36999,MAA,2016,WHITE,ACURA,ILX,PREMIUM,4DSN,4G,A,62315,25,1,4905510,11600,2018-06-22
37000,MAA,2015,GREY,ACURA,TLX FWD V6,V6 TECH,4DSN,6G,A,23663,22,1,4905510,17500,2018-06-22
37001,MAA,2016,BLACK,ACURA,ILX,PREMIUM,4DSN,4G,A,12744,42,1,4905510,17900,2018-06-22
37003,MAA,2016,GREY,ACURA,ILX,PREMIUM,4DSN,4G,A,20221,42,1,4905510,17200,2018-06-22
37005,MAA,2015,BLACK,ACURA,RDX AWD,TECH PKG,SUV,6G,A,26538,42,1,4905510,23900,2018-06-22
37006,MAA,2016,GREY,ACURA,ILX,PREMIUM,4DSN,4G,A,27139,43,1,4905510,17100,2018-06-22
37007,MAA,2016,WHITE,ACURA,RDX AWD,TECH PKG,SUV,6G,A,28174,44,1,4905510,26100,2018-06-22
37008,MAA,2016,WHITE,ACURA,ILX,PREMIUM,4DSN,4G,A,28551,43,1,4905510,16700,2018-06-22
37010,MAA,2016,WHITE,ACURA,ILX,PREMIUM,4DSN,4G,A,30499,43,1,4905510,17100,2018-06-22
37012,MAA,2015,BLACK,ACURA,RDX AWD,TECH PKG,SUV,6G,A,32242,45,1,4905510,22700,2018-06-22
37014,MAA,2015,GREY,ACURA,RDX AWD,TECH PKG,SUV,6G,A,35709,40,1,4905510,22300,2018-06-22
37015,MAA,2016,WHITE,ACURA,RDX AWD,ADV PKG,SUV,6G,A,36882,45,1,4905510,27600,2018-06-22
37016,MAA,2016,BLACK,ACURA,RDX AWD,TECH PKG,SUV,6G,A,37090,43,1,4905510,24600,2018-06-22
37018,MAA,2016,WHITE,ACURA,MDX AWD,TECH PKG,SUV,6G,A,44745,42,1,4905510,28900,2018-06-22
37019,MAA,2015,MAROON,ACURA,TLX FWD V6,V6 TECH,4DSN,6G,A,48272,45,1,4905510,18000,2018-06-22
37020,MAA,2016,BLUE,ACURA,RDX AWD,TECH PKG,SUV,6G,A,52547,41,1,4905510,22600,2018-06-22
37021,MAA,2016,WHITE,ACURA,ILX,PRM A-SPEC,4DSN,4G,A,22090,39,1,4905510,17500,2018-06-22
37022,MAA,2016,BLUE,ACURA,MDX FWD,TECH PKG,SUV,6G,A,26426,36,1,4905510,28700,2018-06-22
37023,MAA,2015,GREY,ACURA,RDX AWD,TECH PKG,SUV,6G,A,26827,34,1,4905510,21300,2018-06-22
37026,MAA,2015,MAROON,ACURA,TLX FWD V6,V6 TECH,4DSN,6G,A,31296,37,1,4905510,19500,2018-06-22
37028,MAA,2016,GREY,ACURA,ILX,PRM A-SPEC,4DSN,4G,A,36519,39,1,4905510,16600,2018-06-22
37029,MAA,2015,BROWN,ACURA,RDX AWD,TECH PKG,SUV,6G,A,39484,38,1,4905510,21300,2018-06-22
37030,MAA,2016,GREY,ACURA,MDX AWD,TECH PKG,SUV,6G,A,45088,37,1,4905510,28100,2018-06-22
37031,MAA,2015,WHITE,ACURA,TLX FWD V6,V6,4DSN,6G,A,47157,38,1,4905510,16300,2018-06-22
37032,MAA,2015,BROWN,ACURA,RDX AWD,TECH PKG,SUV,6G,A,43972,20,1,4905515,19750,2018-06-22
37035,KEYA,2007,GRAY,ACURA,RDX,TECH PKG,SUV,4GT,A,260540,40,1,5135512,2700,2018-06-25
37037,AYCA,2009,GRAY,ACURA,TSX FWD,TECH PKG,4DSN,4G,A,87242,44,1,4925422,8900,2018-06-25
37039,GCAA,2015,GRAY,ACURA,TLX FWD V6,V6 TECH,4DSN,6G,A,9640,41,2,4905709,22400,2018-06-25
37041,NADE,2017,GRAY,ACURA,RDX AWD,TECH PKG,SUV,6G,A,30250,43,3,5313949,27300,2018-06-25
37044,NADE,2016,WHITE,ACURA,ILX,PREMIUM,4DSN,4G,A,36124,36,3,4905510,15000,2018-06-25
37045,NADE,2015,GRAY,ACURA,TLX FWD V6,V6 ADVANCE,4DSN,6G,A,23603,39,2,4905510,21000,2018-06-25
37046,NADE,2015,BROWN,ACURA,TLX FWD V6,V6,4DSN,6G,A,22897,26,1,4905510,15900,2018-06-25
37049,SCAA,2015,SILVER,ACURA,RDX FWD,TECH PKG,SUV,6G,A,31685,44,1,4905510,21300,2018-06-25
37050,SCAA,2016,BLACK,ACURA,MDX FWD,TECH PKG,SUV,6G,A,21052,44,1,4905524,29800,2018-06-25
37051,SCAA,2015,WHITE,ACURA,TLX FWD 4C,TECH,4DSN,4G,A,45944,45,1,4905510,18200,2018-06-25
37054,SCAA,2016,SILVER,ACURA,MDX FWD,TECH PKG,SUV,6G,A,42199,27,2,4905510,22000,2018-06-25
37055,SCAA,2016,WHITE,ACURA,RLX FWD,TECH PKG,4DSN,6G,A,23334,36,2,4905510,27500,2018-06-25
37057,MAA,2017,BLACK,ACURA,ILX,PREMIUM,4DSN,4G,A,3205,46,4,5042109,18700,2018-06-25
37058,MAA,2015,BLACK,ACURA,TLX AWD V6,V6 ADVANCE,4DSN,6G,A,32254,24,1,4905510,17700,2018-06-25
37059,MAA,2016,GREY,ACURA,MDX AWD,TECH PKG,SUV,6G,A,44341,43,2,4905510,29000,2018-06-25
37060,MAA,2016,GREY,ACURA,MDX AWD,TECH PKG,SUV,6G,A,48546,36,2,4905510,27300,2018-06-25
37061,MAA,2016,BLACK,ACURA,RDX AWD,TECH PKG,SUV,6G,A,36548,42,2,4905510,24000,2018-06-25
37062,MAA,2015,GREY,ACURA,ILX,TECH PKG,4DSN,4G,A,38782,24,1,4905510,13500,2018-06-25
37063,MAA,2015,GREY,ACURA,TLX FWD V6,V6 TECH,4DSN,6G,A,40037,39,2,4905510,18300,2018-06-25
37064,MAA,2016,BLUE,ACURA,MDX AWD,TECH PKG,SUV,6G,A,14362,34,2,4905524,33100,2018-06-25
37065,MAA,2016,BLACK,ACURA,RDX AWD,TECH PKG,SUV,6G,A,29414,24,1,4905510,21400,2018-06-25
37068,MAA,2015,GREY,ACURA,TLX FWD V6,V6 TECH,4DSN,6G,A,46075,22,1,4905510,15700,2018-06-25
37069,MAA,2015,BLACK,ACURA,TLX FWD V6,V6,4DSN,6G,A,49481,26,1,4905510,15500,2018-06-25
37077,MTRL,2016,BLACK,ACURA,ILX,TECH PKG,4DSN,4G,A,50580,44,1,4997459,19000,2018-06-26
37079,SKYA,2009,GRAY,ACURA,MDX,SPORT,SUV,6G,A,113515,32,1,5136097,10600,2018-06-26
