,auction_code,car_year,color,make,model,subseries,body,engine,transmission,mileage,condition_grade,times_run,seller,sale_price,formatted_sold_date
44286,GCAA,2006,WHITE,LINCOLN,TOWN CAR,SIG LTD,4DSN,8G,A,142673.0,28,2.0,4940619.0,1600.0,2018-12-13
44287,RAA,2018,BLACK,LINCOLN,MKX FWD SUV,RESERVE,SUV,6G,A,24526.0,49,2.0,4918017.0,28250.0,2018-12-13
44291,GCAA,2016,RED,LINCOLN,MKC AWD 4C,RESERVE,SUV,4GT,A,25373.0,35,2.0,4910256.0,23600.0,2018-12-13
44293,NADE,2016,WHITE,LINCOLN,MKT AWD V6,ECOBOOST,SUV,6GT,A,9976.0,50,1.0,4910256.0,29400.0,2018-12-13
44295,SCAA,2016,WHITE,LINCOLN,MKZ FWD 4C,HYBRID,4DSN,4H,A,39803.0,38,1.0,4910257.0,16000.0,2018-12-13
44298,DFWA,2016,RED,LINCOLN,MKX FWD SUV,RESERVE,SUV,6G,A,1.0,0,1.0,4903878.0,105.0,2018-12-13
44303,NVAA,1993,SILVER,LINCOLN,TOWN CAR,EXECUTIVE,4DSN,8G,A,1.0,20,1.0,4977020.0,200.0,2018-12-13
44304,NASH,2017,GRAY,LINCOLN,MKZ AWD 4C,RESERVE,4DSN,4GT,A,41646.0,36,2.0,4910256.0,21100.0,2018-12-13
44305,NASH,2016,GRAY,LINCOLN,MKC AWD 4C,SELECT,SUV,4GT,A,28445.0,41,2.0,4910256.0,19400.0,2018-12-13
44307,MAA,2017,GREY,LINCOLN,MKZ AWD V6,SELECT,4DSN,6GT,A,14971.0,44,1.0,4901620.0,22000.0,2018-12-13
44309,MAA,2018,SILVER,LINCOLN,MKT AWD V6,RESERVE,SUV,6GT,A,19901.0,41,5.0,4901620.0,27600.0,2018-12-13
44310,MAA,2017,GREEN,LINCOLN,MKZ AWD V6,RESERVE,4DSN,6GT,A,14056.0,44,2.0,4901620.0,27000.0,2018-12-13
44311,MAA,2017,WHITE,LINCOLN,MKZ FWD 4C,SELECT,4DSN,4GT,A,10870.0,43,3.0,4901620.0,23800.0,2018-12-13
44313,MAA,2014,RED,LINCOLN,MKT AWD V6,ECOBOOST,4WGN,6GT,A,27403.0,38,1.0,4910256.0,22000.0,2018-12-13
44314,MAA,2016,BLACK,LINCOLN,MKC AWD 4C,PREMIER,SUV,4GT,A,33966.0,36,1.0,4910256.0,15500.0,2018-12-13
44315,MAA,2017,BLUE,LINCOLN,MKZ FWD 4C,PREMIERE,4DSN,4GT,A,30567.0,43,1.0,4901620.0,17600.0,2018-12-13
44316,MAA,2017,BLUE,LINCOLN,MKZ FWD 4C,PREMIERE,4DSN,4GT,A,20218.0,40,1.0,4901620.0,18000.0,2018-12-13
44317,MAA,2017,BLACK,LINCOLN,CONTINENTAL AWD,RESERVE,4DSN,6GT,A,31701.0,30,1.0,4901620.0,32600.0,2018-12-13
44318,MAA,2017,BLACK,LINCOLN,CONTINENTAL AWD,RESERVE,4DSN,6GT,A,29663.0,41,1.0,4901620.0,32800.0,2018-12-13
44319,MAA,2017,GREEN,LINCOLN,MKZ AWD 4C,RESERVE,4DSN,4GT,A,14095.0,42,1.0,4901620.0,25100.0,2018-12-13
44320,MAA,2018,BLUE,LINCOLN,MKT AWD V6,RESERVE,SUV,6GT,A,15361.0,44,1.0,4901620.0,28400.0,2018-12-13
44321,MAA,2017,WHITE,LINCOLN,MKZ AWD 4C,RESERVE,4DSN,4GT,A,21454.0,40,1.0,4901620.0,22800.0,2018-12-13
44322,MAA,2017,GREEN,LINCOLN,MKZ AWD 4C,RESERVE,4DSN,4GT,A,13118.0,45,1.0,4901620.0,22800.0,2018-12-13
44323,MAA,2017,SILVER,LINCOLN,MKZ AWD 4C,RESERVE,4DSN,4GT,A,20671.0,26,1.0,4901620.0,18400.0,2018-12-13
44324,MAA,2017,WHITE,LINCOLN,MKX FWD SUV,PREMIERE,SUV,6G,A,9283.0,50,4.0,4901620.0,22000.0,2018-12-13
44325,MAA,2017,SILVER,LINCOLN,MKX FWD SUV,SELECT,SUV,6GT,A,7864.0,44,1.0,4901620.0,27000.0,2018-12-13
44326,MAA,2017,WHITE,LINCOLN,MKZ AWD 4C,RESERVE,4DSN,4GT,A,23365.0,41,1.0,4901620.0,23300.0,2018-12-13
44327,MAA,2017,BLUE,LINCOLN,MKZ FWD 4C,SELECT,4DSN,4GT,A,11121.0,40,1.0,4901620.0,22200.0,2018-12-13
44328,MAA,2017,BLUE,LINCOLN,MKZ AWD 4C,SELECT,4DSN,4GT,A,23856.0,42,1.0,4901620.0,22400.0,2018-12-13
44329,MAA,2017,RED,LINCOLN,MKZ AWD V6,SELECT,4DSN,6GT,A,13219.0,41,1.0,4901620.0,23800.0,2018-12-13
44330,MAA,2018,WHITE,LINCOLN,MKT AWD V6,RESERVE,SUV,6GT,A,11488.0,43,2.0,4901620.0,27900.0,2018-12-13
44331,MAA,2016,WHITE,LINCOLN,MKX AWD SUV,RESERVE,SUV,6GT,A,13730.0,41,1.0,4910256.0,30500.0,2018-12-13
44332,MAA,2018,BLUE,LINCOLN,NAVIGATOR 4X4,RESERVE,SUV,6GT,A,22203.0,46,2.0,4901620.0,70400.0,2018-12-13
44333,MAA,2017,GOLD,LINCOLN,MKZ FWD 4C,RESERVE,4DSN,4GT,A,31201.0,47,2.0,4901620.0,19500.0,2018-12-13
44334,MAA,2017,GOLD,LINCOLN,MKZ AWD 4C,RESERVE,4DSN,4GT,A,9061.0,45,2.0,4901620.0,24100.0,2018-12-13
44335,MAA,2016,RED,LINCOLN,MKC AWD 4C,SELECT,SUV,4GT,A,36958.0,36,2.0,4910256.0,18700.0,2018-12-13
44338,NVAA,2011,BLACK,LINCOLN,MKS AWD V6,ECOBOOST,4DSN,6GT,A,82270.0,24,1.0,5205065.0,9750.0,2018-12-14
44339,NVAA,2007,BLACK,LINCOLN,NAVIGATOR 4X4,ULTIMATE,SUV,8G,A,133591.0,25,1.0,4900186.0,5900.0,2018-12-14
44340,LMAA,2018,RED,LINCOLN,MKC FWD 4C,PREMIERE,SUV,4GT,A,5385.0,37,1.0,4910256.0,22200.0,2018-12-14
44341,LMAA,2017,WHITE,LINCOLN,MKZ FWD 4C,HYB SELECT,4DSN,4H,A,7919.0,26,1.0,4910256.0,24200.0,2018-12-14
44344,SAAA,2001,WHITE,LINCOLN,TOWN CAR,CARTIER,4DSN,8G,A,95617.0,35,1.0,5316476.0,2000.0,2018-12-14
44347,MAA,2016,BLACK,LINCOLN,MKX AWD SUV,RESERVE,SUV,6GT,A,26520.0,41,2.0,4910256.0,27000.0,2018-12-14
44348,MAA,2016,SILVER,LINCOLN,MKX AWD SUV,RESERVE,SUV,6GT,A,33873.0,39,2.0,4910256.0,25600.0,2018-12-14
44349,MAA,2016,WHITE,LINCOLN,MKC AWD 4C,RESERVE,SUV,4GT,A,29155.0,27,1.0,4910256.0,22200.0,2018-12-14
44350,MAA,2016,SILVER,LINCOLN,MKC AWD 4C,RESERVE,SUV,4GT,A,17195.0,29,1.0,4910256.0,21600.0,2018-12-14
44351,MAA,2016,BLACK,LINCOLN,MKC AWD 4C,RESERVE,SUV,4GT,A,32077.0,42,2.0,4910256.0,22800.0,2018-12-14
44354,MAA,2017,BLACK,LINCOLN,MKZ AWD V6,RESERVE,4DSN,6GT,A,8687.0,45,1.0,5046878.0,30500.0,2018-12-14
44355,MAA,2017,RED,LINCOLN,CONTINENTAL AWD,SELECT,4DSN,6G,A,10166.0,40,1.0,5411558.0,32500.0,2018-12-14
44356,MAA,2013,WHITE,LINCOLN,MKS AWD V6,ECOBOOST,4DSN,6GT,A,32003.0,46,1.0,5411558.0,16250.0,2018-12-14
44357,MAA,2005,TAN,LINCOLN,LS V8,SPORT,4DSN,8G,A,104469.0,33,1.0,5372193.0,900.0,2018-12-14
44360,MAA,2013,SILVER,LINCOLN,MKZ FWD 4C,HYBRID,4DSN,4H,A,28476.0,41,1.0,4997069.0,14800.0,2018-12-14
44366,NVAA,2010,SILVER,LINCOLN,MKT AWD V6,ECOBOOST,4WGN,6GT,A,86197.0,43,2.0,5341495.0,6800.0,2018-12-17
44371,GCAA,2016,SILVER,LINCOLN,MKZ FWD 4C,HYBRID,4DSN,4H,A,64505.0,31,2.0,4910256.0,12900.0,2018-12-17
44372,MMAA,2017,BLUE,LINCOLN,CONTINENTAL FWD,SELECT,4DSN,6GT,A,32343.0,42,1.0,4958500.0,26000.0,2018-12-17
44373,NADE,2016,BLACK,LINCOLN,MKC AWD 4C,SELECT,SUV,4GT,A,38594.0,35,1.0,4910256.0,18100.0,2018-12-17
44375,NADE,2016,BLUE,LINCOLN,MKC AWD 4C,SELECT,SUV,4GT,A,30069.0,39,1.0,4910256.0,19500.0,2018-12-17
44377,NADE,2016,GRAY,LINCOLN,MKX AWD SUV,RESERVE,SUV,6G,A,48942.0,23,1.0,4910256.0,19700.0,2018-12-17
44378,TBAA,2016,WHITE,LINCOLN,MKC FWD 4C,RESERVE,SUV,4GT,A,18436.0,44,2.0,4910257.0,21900.0,2018-12-17
44379,KCAA,2016,RED,LINCOLN,MKX FWD SUV,RESERVE,SUV,6G,A,29220.0,46,1.0,4910256.0,26700.0,2018-12-17
44380,NAA,2018,BLACK,LINCOLN,CONTINENTAL FWD,SELECT,4DSN,6G,A,17664.0,41,1.0,4973344.0,31000.0,2018-12-17
44381,NAA,2018,BLACK,LINCOLN,NAVIGATOR 4X4,SELECT,SUV,6GT,A,17053.0,47,1.0,4973344.0,66000.0,2018-12-17
44383,MTRL,2017,SILVER,LINCOLN,MKX AWD SUV,RESERVE,SUV,6G,A,20133.0,44,11.0,4920825.0,37700.0,2018-12-18
44384,MTRL,2017,WHITE,LINCOLN,MKX AWD SUV,RESERVE,SUV,6G,A,23114.0,48,4.0,4920825.0,38800.0,2018-12-18
44385,OAA,2013,WHITE,LINCOLN,MKT AWD V6,ECOBOOST,4WGN,6GT,A,80380.0,27,2.0,4918814.0,11600.0,2018-12-18
44388,AAAW,2016,BLUE,LINCOLN,MKC FWD 4C,SELECT,SUV,4GT,A,44802.0,36,1.0,4910257.0,17000.0,2018-12-18
44389,AAAW,2018,GRAY,LINCOLN,CONTINENTAL FWD,SELECT,4DSN,6G,A,20016.0,45,1.0,4973344.0,31900.0,2018-12-18
44391,AAAW,2016,GRAY,LINCOLN,MKZ FWD 4C,HYBRID,4DSN,4H,A,26718.0,38,1.0,4910257.0,18400.0,2018-12-18
44392,AAAW,2017,BLACK,LINCOLN,MKZ AWD V6,BLACK LABL,4DSN,6GT,A,34899.0,42,4.0,4906104.0,32300.0,2018-12-18
44399,SLAA,2010,SILVER,LINCOLN,TOWN CAR,SIG LTD,4DSN,8ET,A,65307.0,44,1.0,5034660.0,7700.0,2018-12-18
44400,AAAI,2004,BLACK,LINCOLN,NAVIGATOR 4X4,ULTIMATE,SUV,8G,A,112024.0,35,1.0,5273603.0,3000.0,2018-12-18
44401,BIGH,2015,BLACK,LINCOLN,MKZ FWD 4C,HYBRID,4DSN,4H,A,40481.0,46,1.0,5314231.0,15750.0,2018-12-18
44406,TAA,2016,BURGUNDY,LINCOLN,MKC AWD 4C,SELECT,SUV,4GT,A,14681.0,46,1.0,4918492.0,25600.0,2018-12-18
44414,FAAO,2018,RED,LINCOLN,MKZ FWD 4C,HY PREMIER,4DSN,4H,A,3528.0,50,2.0,4913200.0,21400.0,2018-12-18
44418,OAA,2018,WHITE,LINCOLN,MKZ FWD 4C,RESERVE,4DSN,4GT,A,2384.0,50,1.0,4910256.0,29300.0,2018-12-18
44426,NAA,2018,BLACK,LINCOLN,MKX AWD SUV,RESERVE,SUV,6G,A,15040.0,44,1.0,4973344.0,33200.0,2018-12-18
44428,NAA,2016,WHITE,LINCOLN,MKC AWD 4C,RESERVE,SUV,4GT,A,34797.0,37,1.0,4910256.0,21500.0,2018-12-18
44429,GOAA,2006,WHITE,LINCOLN,NAVIGATOR 4X4,LUXURY,SUV,8G,A,223172.0,41,5.0,4997570.0,1500.0,2018-12-18
44430,GOAA,2006,GRAY,LINCOLN,TOWN CAR,DESIGNER,4DSN,8G,A,81740.0,30,2.0,5133131.0,3700.0,2018-12-18
44431,GOAA,2006,WHITE,LINCOLN,TOWN CAR,SIG LTD,4DSN,8G,A,130641.0,41,1.0,5133131.0,2800.0,2018-12-18
44435,KCAA,2017,GRAY,LINCOLN,MKZ AWD V6,RESERVE,4DSN,6GT,A,25615.0,44,1.0,4901620.0,23600.0,2018-12-18
44436,KCAA,2018,SILVER,LINCOLN,CONTINENTAL AWD,RESERVE,4DSN,6GT,A,9413.0,46,1.0,4901620.0,50500.0,2018-12-18
44437,KCAA,2016,WHITE,LINCOLN,MKC FWD 4C,RESERVE,SUV,4GT,A,36059.0,44,1.0,4910256.0,21700.0,2018-12-18
44438,KCAA,2017,BLACK,LINCOLN,MKC AWD 4C,SELECT,SUV,4GT,A,13107.0,42,2.0,4901620.0,24100.0,2018-12-18
44439,KCAA,2017,RED,LINCOLN,MKC AWD 4C,SELECT,SUV,4GT,A,8280.0,44,2.0,4901620.0,26300.0,2018-12-18
44440,KCAA,2016,BLACK,LINCOLN,MKC AWD 4C,SELECT,SUV,4GT,A,42520.0,41,1.0,4910256.0,16700.0,2018-12-18
44444,KCAA,2017,BLACK,LINCOLN,MKC FWD 4C,SELECT,SUV,4GT,A,5858.0,48,1.0,4901620.0,20300.0,2018-12-18
44454,DAA,2003,BLUE,LINCOLN,NAVIGATOR 4X4,PREMIUM,SUV,8G,A,155596.0,37,1.0,5049542.0,1800.0,2018-12-18
44457,THAA,1997,GREEN,LINCOLN,TOWN CAR,EXECUTIVE,4DSN,8G,A,79825.0,43,1.0,5032471.0,1300.0,2018-12-18
44460,PTAF,2017,BLACK,LINCOLN,NAVIGATOR 4X4,RESERVE,SUV,6GT,A,4431.0,44,1.0,5347326.0,51750.0,2018-12-18
44461,GCAA,2016,GRAY,LINCOLN,MKX AWD SUV,RESERVE,SUV,6GT,A,45128.0,45,4.0,4910256.0,25700.0,2018-12-18
44462,GCAA,2016,BLACK,LINCOLN,MKX AWD SUV,RESERVE,SUV,6GT,A,77319.0,31,2.0,4910256.0,20300.0,2018-12-18
44463,BAA,2018,BLUE,LINCOLN,MKZ FWD 4C,BLACK LABL,4DSN,4GT,A,6869.0,48,1.0,4901620.0,31400.0,2018-12-18
44465,TBAA,2016,BLACK,LINCOLN,MKZ FWD 4C,BLACK LABL,4DSN,4H,A,22365.0,43,1.0,4910257.0,21400.0,2018-12-18
44470,MAA,2010,BLACK,LINCOLN,MKT AWD V6,ECOBOOST,4WGN,6GT,A,48550.0,36,3.0,5298923.0,11100.0,2018-12-18
44476,GOAA,2018,BLACK,LINCOLN,NAVIGATOR 4X2,SELECT,SUV,6GT,A,20235.0,44,2.0,4910984.0,62600.0,2018-12-19
44478,BAA,2011,BLACK,LINCOLN,MKZ FWD 4C,HYBRID,4DSN,4H,A,33215.0,37,1.0,5249154.0,8400.0,2018-12-19
44481,HAA,2001,WHITE,LINCOLN,TOWN CAR,SIGNATURE,4DSN,8G,A,167383.0,28,1.0,5017543.0,1400.0,2018-12-19
44484,NASH,2018,WHITE,LINCOLN,NAVIGATOR 4X2,SELECT,SUV,6GT,A,12043.0,46,1.0,4903013.0,67100.0,2018-12-19
44485,NASH,2018,BLUE,LINCOLN,MKC FWD 4C,PREMIERE,SUV,4GT,A,9236.0,49,3.0,4910256.0,21800.0,2018-12-19
44488,NASH,2016,WHITE,LINCOLN,MKC AWD 4C,RESERVE,SUV,4GT,A,18370.0,40,2.0,4910256.0,22400.0,2018-12-19
44491,NASH,2016,BLACK,LINCOLN,MKX AWD SUV,RESERVE,SUV,6GT,A,57203.0,37,1.0,4910256.0,22100.0,2018-12-19
44492,NASH,2015,RED,LINCOLN,MKZ FWD 4C,HYBRID,4DSN,4H,A,42240.0,44,1.0,4910256.0,15100.0,2018-12-19
44496,NASH,2018,WHITE,LINCOLN,NAVIGATOR 4X2,SELECT,SUV,6GT,A,14905.0,49,1.0,4905916.0,65700.0,2018-12-19
44497,SDAA,2011,SILVER,LINCOLN,TOWN CAR,SIG LTD,4DSN,8ET,A,101371.0,40,2.0,5188928.0,3000.0,2018-12-19
44500,MAAI,2016,WHITE,LINCOLN,MKX AWD SUV,RESERVE,SUV,6GT,A,50087.0,38,1.0,5264938.0,24250.0,2018-12-19
44506,DAA,2018,BLACK,LINCOLN,NAVIGATOR 4X4,RESERVE,SUV,6GT,A,12475.0,50,2.0,4911597.0,65500.0,2018-12-19
44507,DAA,2017,WHITE,LINCOLN,MKC AWD 4C,SELECT,SUV,4GT,A,16528.0,43,3.0,4910257.0,23400.0,2018-12-19
44509,DAA,2016,WHITE,LINCOLN,MKZ FWD 4C,HYBRID,4DSN,4H,A,22389.0,44,1.0,4910257.0,18400.0,2018-12-19
44511,DAA,2018,BLACK,LINCOLN,NAVIGATOR 4X4,RESERVE,SUV,6GT,A,17359.0,46,2.0,4911597.0,69500.0,2018-12-19
44517,CADE,2013,GRAY,LINCOLN,MKZ FWD 4C,HYBRID,4DSN,4H,A,98959.0,41,1.0,5138273.0,10000.0,2018-12-19
44523,DAA,2008,BLACK,LINCOLN,TOWN CAR,LIMITED,4DSN,8G,A,103662.0,15,1.0,4938321.0,1200.0,2018-12-19
44530,DALA,2016,GRAY,LINCOLN,MKC AWD 4C,RESERVE,SUV,4GT,A,61174.0,41,5.0,5323965.0,19500.0,2018-12-19
44531,BAA,2016,BLACK,LINCOLN,MKX AWD SUV,RESERVE,SUV,6GT,A,50381.0,29,2.0,5056328.0,24400.0,2018-12-19
44533,CADE,2016,RED,LINCOLN,MKX FWD SUV,RESERVE,SUV,6GT,A,30650.0,49,2.0,5084783.0,24750.0,2018-12-19
44534,CADE,2016,SILVER,LINCOLN,MKZ FWD 4C,HYBRID,4DSN,4H,A,42175.0,37,2.0,5084783.0,15500.0,2018-12-19
44535,CADE,2015,GRAY,LINCOLN,MKZ FWD 4C,HYBRID,4DSN,4H,A,35090.0,44,2.0,5084783.0,16250.0,2018-12-19
44540,MMAA,2016,WHITE,LINCOLN,MKX AWD SUV,RESERVE,SUV,6G,A,37880.0,41,1.0,5127662.0,26600.0,2018-12-19
44542,MMAA,2007,SILVER,LINCOLN,TOWN CAR,SIG LTD,4DSN,8G,A,131129.0,22,2.0,4905000.0,2000.0,2018-12-19
44543,NADE,2016,BLACK,LINCOLN,MKC AWD 4C,RESERVE,SUV,4GT,A,25395.0,45,1.0,4910256.0,23200.0,2018-12-19
44546,NADE,2017,BLACK,LINCOLN,MKC AWD 4C,RESERVE,SUV,4GT,A,38328.0,40,1.0,4910256.0,22700.0,2018-12-19
44548,NADE,2016,RED,LINCOLN,MKX AWD SUV,RESERVE,SUV,6GT,A,24688.0,35,1.0,4910256.0,27900.0,2018-12-19
44550,NADE,2016,RED,LINCOLN,MKX AWD SUV,RESERVE,SUV,6G,A,38579.0,36,2.0,4910256.0,24600.0,2018-12-19
44555,MAAI,2016,WHITE,LINCOLN,MKC AWD 4C,RESERVE,SUV,4GT,A,31774.0,46,1.0,4910256.0,23100.0,2018-12-19
44556,MAAI,2016,BLACK,LINCOLN,MKX AWD SUV,RESERVE,SUV,6GT,A,29108.0,45,2.0,4903013.0,28500.0,2018-12-19
44557,MAAI,2017,WHITE,LINCOLN,MKX AWD SUV,RESERVE,SUV,6G,A,8633.0,45,1.0,4901620.0,36300.0,2018-12-19
44559,CADE,2014,BLUE,LINCOLN,MKZ FWD 4C,HYBRID,4DSN,4H,A,36257.0,37,1.0,4994771.0,13750.0,2018-12-19
44563,BAA,2017,WHITE,LINCOLN,MKC AWD 4C,RESERVE,SUV,4GT,A,24716.0,46,2.0,4903013.0,27000.0,2018-12-19
44566,NASH,2017,BLACK,LINCOLN,CONTINENTAL FWD,RESERVE,4DSN,6GT,A,32241.0,35,1.0,4918814.0,31500.0,2018-12-19
44567,SAAA,2012,BLUE,LINCOLN,MKZ FWD 4C,HYBRID,4DSN,4H,A,124695.0,34,1.0,4995437.0,5100.0,2018-12-19
44568,TBAA,2017,GREEN,LINCOLN,MKZ FWD 4C,RESERVE,4DSN,4GT,A,23144.0,43,1.0,4901620.0,21000.0,2018-12-19
44569,TBAA,2017,GRAY,LINCOLN,MKZ FWD 4C,SELECT,4DSN,4GT,A,19041.0,45,1.0,4901620.0,19800.0,2018-12-19
44570,TBAA,2017,RED,LINCOLN,MKZ FWD 4C,HYB SELECT,4DSN,4H,A,7304.0,43,1.0,4910256.0,23500.0,2018-12-19
44572,TBAA,2016,BLACK,LINCOLN,MKZ FWD V6,BLACK LABL,4DSN,6G,A,19233.0,44,1.0,4910257.0,22100.0,2018-12-19
44575,TBAA,2016,WHITE,LINCOLN,MKZ FWD 4C,HYBRID,4DSN,4H,A,32999.0,42,1.0,4910257.0,17300.0,2018-12-19
44576,TBAA,2017,BLACK,LINCOLN,CONTINENTAL FWD,RESERVE,4DSN,6GT,A,15272.0,45,1.0,4901620.0,36700.0,2018-12-19
44578,TBAA,2017,BLUE,LINCOLN,MKT AWD V6,ELITE,SUV,6GT,A,12759.0,39,1.0,4901620.0,28500.0,2018-12-19
44579,TBAA,2017,GRAY,LINCOLN,MKX FWD SUV,SELECT,SUV,6G,A,4895.0,44,1.0,4901620.0,28300.0,2018-12-19
44581,TBAA,2016,RED,LINCOLN,MKX FWD SUV,PREMIER,SUV,6G,A,20326.0,36,1.0,4910257.0,18200.0,2018-12-19
44582,TBAA,2017,SILVER,LINCOLN,MKX FWD SUV,RESERVE,SUV,6G,A,50139.0,41,1.0,4901620.0,23600.0,2018-12-19
44583,TBAA,2016,TAN,LINCOLN,MKX FWD SUV,RESERVE,SUV,6G,A,26528.0,46,1.0,4910257.0,28700.0,2018-12-19
44584,TBAA,2016,WHITE,LINCOLN,MKX FWD SUV,RESERVE,SUV,6G,A,33923.0,43,1.0,4910257.0,25300.0,2018-12-19
44585,TBAA,2016,RED,LINCOLN,MKC FWD 4C,PREMIER,SUV,4GT,A,17068.0,44,1.0,4910257.0,18000.0,2018-12-19
44586,TBAA,2016,GRAY,LINCOLN,MKC FWD 4C,RESERVE,SUV,4GT,A,25515.0,48,1.0,4910257.0,22500.0,2018-12-19
44587,TBAA,2017,BLUE,LINCOLN,MKC FWD 4C,SELECT,SUV,4GT,A,23757.0,41,2.0,4901620.0,21100.0,2018-12-19
44588,TBAA,2016,BLUE,LINCOLN,NAVIGATOR L 4X2,SELECT,SUV,6GT,A,17664.0,47,1.0,4910257.0,38900.0,2018-12-19
44589,TBAA,2018,BLACK,LINCOLN,NAVIGATOR 4X2,SELECT,SUV,6GT,A,7123.0,50,1.0,4901620.0,65100.0,2018-12-19
44590,TBAA,2017,GOLD,LINCOLN,MKX AWD SUV,RESERVE,SUV,6GT,A,15721.0,45,1.0,4901620.0,33800.0,2018-12-19
44591,TBAA,2017,WHITE,LINCOLN,MKX AWD SUV,RESERVE,SUV,6G,A,24908.0,43,1.0,4901620.0,32400.0,2018-12-19
44592,TBAA,2016,WHITE,LINCOLN,MKX FWD SUV,RESERVE,SUV,6G,A,23690.0,45,1.0,4910257.0,25900.0,2018-12-19
44593,TBAA,2016,WHITE,LINCOLN,MKX FWD SUV,RESERVE,SUV,6GT,A,32533.0,41,1.0,4910257.0,25900.0,2018-12-19
44594,TBAA,2017,GRAY,LINCOLN,MKX FWD SUV,SELECT,SUV,6G,A,19800.0,42,1.0,4901620.0,25200.0,2018-12-19
44597,TBAA,2017,WHITE,LINCOLN,MKZ FWD 4C,HY PREMIER,4DSN,4H,A,11838.0,47,1.0,4910257.0,21800.0,2018-12-19
44598,TBAA,2017,BLUE,LINCOLN,CONTINENTAL FWD,RESERVE,4DSN,6GT,A,33527.0,45,1.0,4910257.0,32100.0,2018-12-19
44599,SCAA,2018,BLUE,LINCOLN,CONTINENTAL AWD,RESERVE,4DSN,6GT,A,5124.0,50,2.0,4901620.0,45100.0,2018-12-19
44600,SCAA,2017,BLUE,LINCOLN,MKX AWD SUV,SELECT,SUV,6GT,A,25899.0,46,1.0,4901620.0,27600.0,2018-12-19
44601,SCAA,2017,GRAY,LINCOLN,MKX AWD SUV,RESERVE,SUV,6G,A,12651.0,44,1.0,4901620.0,34000.0,2018-12-19
44602,SCAA,2017,RED,LINCOLN,MKX AWD SUV,RESERVE,SUV,6GT,A,10581.0,45,1.0,4901620.0,36200.0,2018-12-19
44603,SCAA,2018,SILVER,LINCOLN,MKX FWD SUV,RESERVE,SUV,6G,A,33697.0,44,1.0,4973049.0,27500.0,2018-12-19
44604,SCAA,2016,BLACK,LINCOLN,MKZ FWD V6,BLACK LABL,4DSN,6G,A,27702.0,36,1.0,4910257.0,19800.0,2018-12-19
44605,SCAA,2016,BLACK,LINCOLN,MKX AWD SUV,BLACK LABL,SUV,6GT,A,25629.0,45,1.0,4910257.0,29100.0,2018-12-19
44606,SCAA,2016,BLACK,LINCOLN,MKZ FWD 4C,BLACK LABL,4DSN,4H,A,28257.0,32,1.0,4910257.0,19000.0,2018-12-19
44607,SCAA,2016,RED,LINCOLN,MKZ FWD 4C,HYBRID,4DSN,4H,A,11401.0,46,1.0,4910257.0,19800.0,2018-12-19
44608,SCAA,2017,GOLD,LINCOLN,CONTINENTAL FWD,RESERVE,4DSN,6GT,A,5616.0,47,1.0,4910257.0,37900.0,2018-12-19
44609,SCAA,2018,BLACK,LINCOLN,NAVIGATOR L 4X4,SELECT,SUV,6GT,A,13955.0,48,1.0,4973049.0,63000.0,2018-12-19
44611,SCAA,2016,WHITE,LINCOLN,MKX FWD SUV,RESERVE,SUV,6G,A,6802.0,42,1.0,4910257.0,30300.0,2018-12-19
44614,NASH,2017,RED,LINCOLN,MKX AWD SUV,RESERVE,SUV,6G,A,17355.0,48,1.0,4901620.0,35100.0,2018-12-19
44615,NASH,2017,BLACK,LINCOLN,MKC FWD 4C,PREMIERE,SUV,4GT,A,31044.0,43,1.0,4901620.0,18200.0,2018-12-19
44616,NASH,2018,BLUE,LINCOLN,MKT AWD V6,RESERVE,SUV,6GT,A,14919.0,42,1.0,4901620.0,28000.0,2018-12-19
44617,NASH,2018,BLUE,LINCOLN,MKT AWD V6,RESERVE,SUV,6GT,A,21177.0,48,1.0,4901620.0,28000.0,2018-12-19
44618,NASH,2017,SILVER,LINCOLN,MKC FWD 4C,PREMIERE,SUV,4GT,A,9442.0,35,2.0,4910256.0,20000.0,2018-12-19
44619,NASH,2016,BLACK,LINCOLN,MKX AWD SUV,RESERVE,SUV,6G,A,31898.0,36,2.0,4910256.0,25500.0,2018-12-19
44620,NASH,2016,WHITE,LINCOLN,MKX AWD SUV,SELECT,SUV,6G,A,22089.0,44,1.0,4910256.0,27300.0,2018-12-19
44621,NASH,2016,RED,LINCOLN,MKX AWD SUV,SELECT,SUV,6G,A,22827.0,42,1.0,4910256.0,24500.0,2018-12-19
44622,NASH,2017,RED,LINCOLN,MKZ FWD 4C,SELECT,4DSN,4GT,A,29264.0,43,1.0,4910256.0,19100.0,2018-12-19
44625,NASH,2017,BLUE,LINCOLN,CONTINENTAL FWD,RESERVE,4DSN,6GT,A,19947.0,43,2.0,4901620.0,32500.0,2018-12-19
44626,NASH,2017,RED,LINCOLN,CONTINENTAL FWD,RESERVE,4DSN,6GT,A,20774.0,44,3.0,4901620.0,33400.0,2018-12-19
44627,NASH,2017,GOLD,LINCOLN,CONTINENTAL FWD,RESERVE,4DSN,6GT,A,21245.0,38,2.0,4906104.0,33100.0,2018-12-19
44628,NASH,2017,WHITE,LINCOLN,MKC AWD 4C,RESERVE,SUV,4GT,A,7744.0,46,2.0,4901620.0,28900.0,2018-12-19
44629,NASH,2017,GOLD,LINCOLN,MKC FWD 4C,RESERVE,SUV,4GT,A,11313.0,44,2.0,4901620.0,28000.0,2018-12-19
