auction_code,car_year,color,make,model,subseries,body,engine,transmission,mileage,condition_grade,times_run,seller,sale_price,formatted_sold_date
AAA,2018,JETBLACK,PORSCHE,PANAMERA,4 E-HYBRID,4DHB,6G,A,2445.0,50,1.0,4920210.0,103000.0,2018-05-22
AAA,2017,BLACK,PORSCHE,718 BOXSTER,S,2DCV,4GT,6,16.0,50,1.0,4920210.0,74000.0,2018-05-22
AAA,2018,RHODSILV,PORSCHE,PANAMERA,4 E-HYBRID,4DHB,6G,A,5031.0,50,1.0,4920210.0,105000.0,2018-05-22
AAA,2018,JETBLACK,PORSCHE,718 BOXSTER,S,2DCV,4GT,A,9008.0,45,1.0,4920210.0,74000.0,2018-05-22
AAA,2018,WHITE,PORSCHE,PANAMERA,4 E-HYBRID,4DHB,6G,A,6258.0,50,1.0,4920210.0,101000.0,2018-05-22
AAA,2018,NIGHTBLU,PORSCHE,PAN 4 E-HYB,4 E-HYBRID,4DHB,6H,A,3155.0,50,1.0,4920210.0,103000.0,2018-05-22
AAA,2018,NIGHTBLU,PORSCHE,PAN 4 E-HYB,4 E-HYBRID,4DHB,6H,A,2907.0,46,1.0,4920210.0,101000.0,2018-05-22
AAA,2017,NIGHTBLU,PORSCHE,718 BOXSTER S,S,2DCV,4GT,6,4689.0,45,1.0,4920210.0,66000.0,2018-05-22
AAA,2018,NIGHTBLU,PORSCHE,PAN 4 E-HYB,4 E-HYBRID,4DHB,6H,A,1044.0,50,1.0,4920210.0,106000.0,2018-05-22
AAA,2017,WHITE,PORSCHE,PANAMERA 4S,4S,4DHB,6GT,A,4037.0,48,1.0,4920210.0,106000.0,2018-05-22
AAA,2017,VOLCANO,PORSCHE,PANAMERA 4S,4S,4DHB,6GT,A,4047.0,50,1.0,4920210.0,106000.0,2018-05-22
AAA,2018,VOLCANO,PORSCHE,PAN 4 E-HYB,4 E-HYBRID,4DHB,6H,A,967.0,50,1.0,4920210.0,108000.0,2018-05-22
AAA,2018,RHODIUM,PORSCHE,PAN 4 E-HYB,4 E-HYBRID,4DHB,6H,A,1580.0,50,1.0,4920210.0,106000.0,2018-05-22
AAA,2018,JET BLAC,PORSCHE,PANAMERA 4S,4S,4DHB,6GT,A,4407.0,46,1.0,4920210.0,114000.0,2018-05-22
AAA,2018,RHODIUM,PORSCHE,PAN 4 E-HYB,4 E-HYBRID,4DHB,6H,A,1981.0,50,1.0,4920210.0,105000.0,2018-05-22
AAA,2017,GUARDS R,PORSCHE,718 BOXSTER,S,2DCV,4GT,A,842.0,50,1.0,4920210.0,72000.0,2018-05-22
AAA,2018,RHODIUM,PORSCHE,PAN 4 E-HYB,4 E-HYBRID,4DHB,6H,A,1833.0,48,1.0,4920210.0,105000.0,2018-05-22
AAA,2018,BURGUNDY,PORSCHE,PAN TUR SP TURI,TURBO,4DSN,8G,A,29.0,50,1.0,4920210.0,153000.0,2018-05-22
NVAA,2017,WHITE,PORSCHE,MACAN V6,S,SUV,6GT,A,20465.0,49,1.0,5209751.0,52250.0,2018-05-22
GCAA,2017,BLACK,PORSCHE,911 4X2 6C,CARRERA S,2DCP,6GT,A,4387.0,46,1.0,5298141.0,97500.0,2018-05-22
RAA,2016,BLACK,PORSCHE,PANAMERA 4X2 V6,S,4DHB,6GT,A,31068.0,42,2.0,4918017.0,53500.0,2018-05-22
AREN,2006,BLUE,PORSCHE,CAYMAN,S,2DCP,6G,A,66127.0,10,2.0,4918814.0,11750.0,2018-05-22
MAA,2006,BLACK,PORSCHE,911 4X2 6C,CARRERA,2DCV,6G,6,59085.0,40,2.0,5258127.0,27500.0,2018-05-22
MAA,2015,BLUE,PORSCHE,MACAN,S,SUV,6GT,A,21125.0,41,2.0,4902052.0,43000.0,2018-05-22
DALA,2014,BLACK,PORSCHE,CAYENNE V6,DIESEL,SUV,6DT,A,71101.0,44,2.0,5396740.0,29250.0,2018-05-23
SDAA,2004,BLACK,PORSCHE,CAYENNE V8,S,SUV,8G,A,120070.0,25,2.0,5195223.0,4300.0,2018-05-23
BCAA,2008,BLACK,PORSCHE,CAYENNE V8,TURBO,SUV,8GT,A,101474.0,39,1.0,5030042.0,14000.0,2018-05-23
CADE,2005,GRAY,PORSCHE,CAYENNE V8,S,SUV,8G,A,115950.0,21,1.0,5377417.0,4200.0,2018-05-23
CADE,2015,BLACK,PORSCHE,PANAMERA 4X2 V6,S E-HYBRID,4DHB,6H,A,23466.0,47,1.0,5377417.0,47000.0,2018-05-23
CADE,2000,BLACK,PORSCHE,911 CAB,CARRERA 2,2DCV,6G,6,56137.0,31,1.0,5142477.0,17000.0,2018-05-23
MMAA,2006,GRAY,PORSCHE,911 AWD 6C,CARRERA 4S,2DCV,6G,6,42571.0,41,1.0,5337036.0,37600.0,2018-05-23
CADE,2011,BLACK,PORSCHE,PANAMERA AWD V8,4S,4DHB,8G,A,42015.0,39,1.0,5399011.0,36750.0,2018-05-23
LAA,2002,GRAY,PORSCHE,911 CAB,CARRERA 4,2DCV,6G,6,61792.0,39,3.0,5309791.0,17000.0,2018-05-23
NADE,2007,GRAY,PORSCHE,911 4X2 6C,CARRERA S,2DCP,6G,6,50495.0,37,1.0,5346071.0,33200.0,2018-05-23
CADE,2015,GRAY,PORSCHE,MACAN,S,SUV,6GT,A,28459.0,36,1.0,5141073.0,40250.0,2018-05-23
BCAA,2009,BLACK,PORSCHE,911 4X2 6C,CARRERA S,2DCV,6G,6,53303.0,40,1.0,5056522.0,43000.0,2018-05-23
BCAA,2006,MAROON,PORSCHE,CAYENNE V8,S,SUV,8G,A,91237.0,22,1.0,5056522.0,6300.0,2018-05-23
CADE,2007,BLACK,PORSCHE,911 AWD 6C,TURBO,2DCP,6GT,A,110747.0,41,1.0,5279240.0,36000.0,2018-05-23
NASH,2008,BLUE,PORSCHE,911 4X2 6C,CARRERA S,2DCV,6G,6,29150.0,46,1.0,5258127.0,44500.0,2018-05-23
NASH,2010,RED,PORSCHE,911 4X2 6C,GT3,2DCP,6G,6,20312.0,38,2.0,5258127.0,95000.0,2018-05-23
DALA,2017,WHITE,PORSCHE,CAYENNE V6,PLATINUM,SUV,6G,A,10163.0,46,1.0,5361001.0,56000.0,2018-05-23
DALA,2014,WHITE,PORSCHE,PANAMERA 4X2 V6,S E-HYBRID,4DHB,6H,A,29315.0,45,1.0,5361001.0,46500.0,2018-05-23
DALA,2006,SILVER,PORSCHE,911 AWD 6C,CARRERA 4,2DCP,6G,6,79828.0,45,1.0,5361001.0,28000.0,2018-05-23
DALA,1989,RED,PORSCHE,928,S4,2DCP,8G,A,88642.0,40,1.0,5361001.0,14500.0,2018-05-23
CADE,2004,SILVER,PORSCHE,CAYENNE V8,S,SUV,8G,A,119581.0,38,1.0,5007151.0,6100.0,2018-05-23
CADE,2006,BLACK,PORSCHE,CAYENNE V8,S,SUV,8G,A,131718.0,25,1.0,4912224.0,4500.0,2018-05-23
SAAA,2012,WHITE,PORSCHE,PANAMERA 4X2 V6,S HYBRID,4DHB,6G,A,107007.0,22,2.0,4903763.0,20000.0,2018-05-23
AAA,2016,BLACK,PORSCHE,911 4X2 6C,2,2DCP,6G,A,23794.0,42,1.0,4905900.0,70500.0,2018-05-23
AAA,2015,UMBER,PORSCHE,CAYENNE V8,S,SUV,8G,A,36575.0,46,1.0,4905900.0,48000.0,2018-05-23
AAA,2015,JET BLAC,PORSCHE,CAYMAN,S,2DCP,6G,A,46308.0,45,1.0,4905900.0,46500.0,2018-05-23
AAA,2015,BLACK,PORSCHE,PANAMERA AWD V8,GTS,4DHB,8G,A,40191.0,43,1.0,4905900.0,61500.0,2018-05-23
AAA,2015,UMBER,PORSCHE,CAYENNE V6,DIESEL,SUV,6D,A,33287.0,45,1.0,4905900.0,41000.0,2018-05-23
AAA,2015,WHITE,PORSCHE,PANAMERA AWD V6,4S,4DHB,6GT,A,34293.0,41,1.0,4905900.0,53500.0,2018-05-23
AAA,2015,CARRARA,PORSCHE,CAYENNE V6,DIESEL,SUV,6D,A,61581.0,46,1.0,4905900.0,35500.0,2018-05-23
AAA,2014,CHESTNUT,PORSCHE,PANAMERA,2,4DHB,6G,A,13745.0,45,1.0,4905900.0,48500.0,2018-05-23
AAA,2015,BLACK,PORSCHE,CAYENNE V8,S,SUV,8G,A,31273.0,42,1.0,4905900.0,46000.0,2018-05-23
AAA,2016,RHODIUM,PORSCHE,PANAMERA AWD V6,4S,4DHB,6GT,A,15229.0,42,1.0,4905900.0,66500.0,2018-05-23
AAA,2015,RHODIUM,PORSCHE,CAYENNE V8,S,SUV,8G,A,28986.0,42,1.0,4905900.0,44000.0,2018-05-23
AAA,2017,AGATE GR,PORSCHE,911 4X2 6C,CARRERA,2DCV,6G,A,9023.0,43,1.0,4905900.0,90000.0,2018-05-23
AAA,2016,JET BLAC,PORSCHE,CAYENNE V6,S E-HYBRID,SUV,6H,A,20658.0,48,1.0,4905900.0,53500.0,2018-05-23
AAA,2015,WHITE,PORSCHE,CAYMAN,S,2DCP,6G,A,24108.0,45,1.0,4905900.0,49000.0,2018-05-23
AAA,2016,BLACK,PORSCHE,PANAMERA AWD V8,GTS,4DHB,8G,A,13973.0,45,1.0,4905900.0,74500.0,2018-05-23
AAA,2016,MOONLIGH,PORSCHE,CAYENNE V6,S E-HYBRID,SUV,6H,A,18221.0,45,1.0,4905900.0,50500.0,2018-05-23
AAA,2015,RHODIUM,PORSCHE,CAYENNE V6,DIESEL,SUV,6D,A,45310.0,46,1.0,4905900.0,38500.0,2018-05-23
AAA,2015,WHITE,PORSCHE,CAYENNE V6,S E-HYBRID,SUV,6H,A,39417.0,42,1.0,4905900.0,44500.0,2018-05-23
AAA,2016,MAHOGANY,PORSCHE,PANAMERA AWD V6,AWD EDIT,4DHB,6G,A,37655.0,44,1.0,4905900.0,53000.0,2018-05-23
AAA,2015,JET BLAC,PORSCHE,CAYENNE V8,S,SUV,8G,A,41553.0,41,1.0,4905900.0,41500.0,2018-05-23
AAA,2016,SILVER,PORSCHE,911 4X2 6C,2,2DCV,6G,A,16821.0,41,1.0,4905900.0,71500.0,2018-05-23
AAA,2014,AGATE GR,PORSCHE,PANAMERA 4X2 V6,S E-HYBRID,4DHB,6H,A,30467.0,40,1.0,4905900.0,44000.0,2018-05-23
AAA,2017,CARRWHIT,PORSCHE,PANAMERA,4S,4DHB,6GT,A,2047.0,45,1.0,4905905.0,83500.0,2018-05-23
AAA,2017,CARRWHIT,PORSCHE,911,CARRERA CA,2DCV,6G,A,2627.0,44,1.0,4905905.0,76500.0,2018-05-23
AAA,2013,BLACK,PORSCHE,PANAMERA,S HYBRID,4DHB,6H,A,58033.0,42,1.0,4905905.0,29500.0,2018-05-23
AAA,2016,JETBLACK,PORSCHE,CAYENNE,S,SUV,6GT,A,14274.0,47,1.0,4905905.0,51000.0,2018-05-23
AAA,2018,NIGHBLUE,PORSCHE,PANAMERA,4,4DHB,6GT,A,1656.0,50,1.0,4905905.0,70000.0,2018-05-23
AAA,2017,CHALK,PORSCHE,PANAMERA,4S,4DHB,6GT,A,11677.0,46,1.0,4905905.0,80000.0,2018-05-23
AAA,2017,BLACK,PORSCHE,911,CARRERA S,2DCV,6G,A,31906.0,46,1.0,4905900.0,91000.0,2018-05-23
AAA,2014,WHITE,PORSCHE,CAYENNE,PLATINUM,SUV,6D,A,23452.0,46,1.0,4905900.0,39500.0,2018-05-23
AAA,2015,BLACK,PORSCHE,PANAMERA,4,4DHB,6G,A,42834.0,39,1.0,4905900.0,39500.0,2018-05-23
AAA,2013,BLACK,PORSCHE,CAYENNE,DIESEL,SUV,6D,A,65238.0,41,1.0,4905900.0,25500.0,2018-05-23
AAA,2014,UMBER,PORSCHE,CAYENNE V6,DIESEL,SUV,6D,A,24296.0,47,1.0,4905900.0,34500.0,2018-05-23
AAA,2016,JETBLACK,PORSCHE,CAYENNE,S E-HYBRID,SUV,6H,A,31356.0,45,1.0,4905900.0,50500.0,2018-05-23
AAA,2015,BLACK,PORSCHE,CAYENNE,DIESEL,SUV,6D,A,30027.0,42,1.0,4905900.0,38500.0,2018-05-23
AAA,2016,BLACK,PORSCHE,CAYENNE,S E-HYBRID,SUV,6H,A,16541.0,46,1.0,4905900.0,55000.0,2018-05-23
AAA,2015,WHITE,PORSCHE,MACAN,TURBO,SUV,6GT,A,48584.0,43,1.0,4905900.0,47500.0,2018-05-23
AAA,2014,BLACK,PORSCHE,CAYENNE,PLATINUM,SUV,6D,A,8898.0,42,1.0,4905900.0,39500.0,2018-05-23
AAA,2015,JETBLACK,PORSCHE,PANAMERA,4S,4DHB,6GT,A,36840.0,37,1.0,4905900.0,55500.0,2018-05-23
AAA,2015,PALLADIU,PORSCHE,CAYENNE,DIESEL,SUV,6D,A,50619.0,26,1.0,4905900.0,34000.0,2018-05-23
AAA,2013,WHITE,PORSCHE,CAYENNE,DIESEL,SUV,6D,A,24261.0,42,1.0,4905900.0,30500.0,2018-05-23
AAA,2016,BLACK,PORSCHE,PANAMERA,4 EDIT,4DHB,6G,A,15702.0,47,1.0,4905900.0,57000.0,2018-05-23
AAA,2013,BLACK,PORSCHE,CAYENNE,DIESEL,SUV,6D,A,31460.0,42,1.0,4905900.0,27500.0,2018-05-23
AAA,2016,MOONBLUE,PORSCHE,CAYENNE,S E-HYBRID,SUV,6H,A,25960.0,44,1.0,4905900.0,52000.0,2018-05-23
AAA,2014,MAHOGANY,PORSCHE,CAYENNE,S,SUV,8G,A,38463.0,44,1.0,4905900.0,35500.0,2018-05-23
AAA,2013,BLACK,PORSCHE,CAYENNE,DIESEL,SUV,6D,A,19617.0,36,1.0,4905900.0,29000.0,2018-05-23
AAA,2014,METEORGR,PORSCHE,CAYENNE,PLATINUM,SUV,6D,A,48617.0,34,1.0,4905900.0,30500.0,2018-05-23
AAA,2016,WHITE,PORSCHE,CAYENNE,TURBO,SUV,8G,A,8166.0,44,1.0,4905900.0,89000.0,2018-05-23
AAA,2013,BLACK,PORSCHE,CAYENNE,DIESEL,SUV,6D,A,21665.0,37,1.0,4905900.0,29000.0,2018-05-23
AAA,2017,WHITE,PORSCHE,911,CARRERA,2DCP,6G,7,22672.0,47,1.0,4905900.0,77000.0,2018-05-23
AAA,2013,CARMINER,PORSCHE,CAYENNE,DIESEL,SUV,6D,A,28355.0,41,1.0,4905900.0,27500.0,2018-05-23
AAA,2014,WHITE,PORSCHE,PANAMERA,S E-HYBRID,4DHB,6H,A,28113.0,45,1.0,4905900.0,45500.0,2018-05-23
AAA,2013,METEORGR,PORSCHE,CAYENNE,DIESEL,SUV,6D,A,49112.0,33,1.0,4905900.0,25000.0,2018-05-23
AAA,2015,CARRAWHI,PORSCHE,CAYENNE,TURBO,SUV,8G,A,54759.0,47,1.0,4905900.0,51500.0,2018-05-23
AAA,2014,WHITE,PORSCHE,CAYMAN,S,2DCP,6G,A,24660.0,43,1.0,4905900.0,48500.0,2018-05-23
AAA,2013,BLACK,PORSCHE,CAYENNE,DIESEL,SUV,6D,A,39715.0,38,1.0,4905900.0,25500.0,2018-05-23
AAA,2014,METEORGR,PORSCHE,CAYENNE,PLATINUM,SUV,6D,A,30043.0,40,1.0,4905900.0,34500.0,2018-05-23
AAA,2015,JETBLACK,PORSCHE,MACAN,TURBO,SUV,6GT,A,58364.0,31,1.0,4905900.0,43000.0,2018-05-23
AAA,2013,BLACK,PORSCHE,CAYENNE,DIESEL,SUV,6D,A,25793.0,34,1.0,4905900.0,29500.0,2018-05-23
AAA,2015,JETBLACK,PORSCHE,CAYENNE,TURBO,SUV,8G,A,53280.0,46,1.0,4905900.0,51000.0,2018-05-23
AAA,2015,WHITE,PORSCHE,PANAMERA,4,4DHB,6G,A,36141.0,24,1.0,4905900.0,39500.0,2018-05-23
AAA,2013,DARKBLUE,PORSCHE,CAYENNE,DIESEL,SUV,6D,A,35183.0,38,1.0,4905900.0,29500.0,2018-05-23
AAA,2016,RODIUMSI,PORSCHE,CAYENNE,S E-HYBRID,SUV,6H,A,36236.0,44,1.0,4905900.0,48500.0,2018-05-23
AAA,2014,BLACK,PORSCHE,CAYENNE,PLATINUM,SUV,6D,A,15491.0,37,1.0,4905900.0,38000.0,2018-05-23
AAA,2013,WHITE,PORSCHE,CAYENNE,DIESEL,SUV,6D,A,31572.0,44,1.0,4905900.0,31500.0,2018-05-23
AAA,2015,CARBONGR,PORSCHE,PANAMERA,4S,4DHB,6GT,A,52948.0,41,1.0,4905900.0,47000.0,2018-05-23
AAA,2013,BLACK,PORSCHE,CAYENNE,DIESEL,SUV,6D,A,22742.0,39,1.0,4905900.0,29500.0,2018-05-23
AAA,2015,WHITE,PORSCHE,911,CARRERA CA,2DCV,6G,A,25659.0,42,1.0,4905900.0,69000.0,2018-05-23
AAA,2013,BLACK,PORSCHE,CAYENNE,DIESEL,SUV,6D,A,11164.0,41,1.0,4905900.0,33500.0,2018-05-23
AAA,2012,SANDWHIT,PORSCHE,CAYENNE,TURBO,SUV,8G,A,86941.0,43,1.0,4905900.0,28000.0,2018-05-23
AAA,2016,WHITE,PORSCHE,PANAMERA,GTS,4DHB,8G,A,46883.0,46,1.0,4905900.0,71000.0,2018-05-23
AAA,2015,MAHOGANY,PORSCHE,CAYENNE,DIESEL,SUV,6D,A,44778.0,45,1.0,4905900.0,35500.0,2018-05-23
AAA,2016,BLACK,PORSCHE,CAYENNE,DIESEL,SUV,6DT,A,32213.0,36,1.0,4905900.0,46500.0,2018-05-23
AAA,2008,BLACK,PORSCHE,CAYMAN,S,2DCP,6G,A,109379.0,39,1.0,5009532.0,15800.0,2018-05-23
AAA,1990,RED,PORSCHE,911,CARRERA 2,2DCV,6G,5,75299.0,36,1.0,5009532.0,30800.0,2018-05-23
AAA,2008,SILVER,PORSCHE,911 4X2 6C,CARRERA S,2DCV,6G,A,11887.0,46,1.0,5097996.0,46800.0,2018-05-23
AAA,2016,BLACK,PORSCHE,CAYENNE V8,TURBO S,SUV,8GT,A,21896.0,50,1.0,5399654.0,89500.0,2018-05-23
AAA,2015,WHITE,PORSCHE,911 4X2 6C,S,2DCV,6G,A,6857.0,47,1.0,5376853.0,86500.0,2018-05-23
AAA,2014,SILVER,PORSCHE,PANAMERA V6,NONE,4DHB,6G,A,36628.0,41,1.0,5319460.0,37000.0,2018-05-23
AAA,2014,WHITE,PORSCHE,PANAMERA AWD V6,4,4DHB,6G,A,39834.0,44,1.0,5319460.0,44000.0,2018-05-23
AAA,2014,BLACK,PORSCHE,911 AWD 6C,S TURBO,2DCP,6GT,A,28661.0,42,2.0,4915962.0,107000.0,2018-05-23
AAA,2016,BLACK,PORSCHE,PANAMERA 4X2 V6,S E-HYBRID,4DHB,6H,A,11934.0,46,1.0,5005268.0,63400.0,2018-05-23
AAA,2004,BLACK,PORSCHE,911 4X2,CARRERA,2DCV,6G,6,39236.0,42,2.0,5289308.0,24000.0,2018-05-23
FAAO,2010,WHITE,PORSCHE,CAYENNE V8,GTS,SUV,8G,A,39810.0,35,1.0,4918814.0,29301.0,2018-05-23
FAAO,2000,BLACK,PORSCHE,BOXSTER S,S,2DCV,6G,A,77748.0,20,7.0,5304520.0,2500.0,2018-05-23
GOAA,2002,BLACK,PORSCHE,911 CAB,CARRERA 2,2DCV,6G,6,137693.0,20,1.0,4915367.0,7200.0,2018-05-23
MAA,2014,SILVER,PORSCHE,CAYENNE V8,S,SUV,8G,A,41794.0,45,1.0,5358226.0,35000.0,2018-05-23
FAA,2015,BLACK,PORSCHE,MACAN,S,SUV,6GT,A,51625.0,42,1.0,5071946.0,36700.0,2018-05-24
SCAA,2001,SILVER,PORSCHE,BOXSTER,S,2DCV,6G,6,96953.0,25,1.0,5033211.0,7400.0,2018-05-24
WPBA,2006,BLACK,PORSCHE,911 AWD 6C,CARRERA 4S,2DCP,6G,6,33409.0,45,2.0,5091839.0,42000.0,2018-05-24
WPBA,2011,BLACK,PORSCHE,CAYENNE V6,S,SUV,6H,A,60500.0,36,1.0,5091839.0,21700.0,2018-05-24
WPBA,2014,WHITE,PORSCHE,911 4X2 6C,2,2DCP,6G,A,32884.0,43,1.0,5091839.0,53700.0,2018-05-24
WPBA,2014,BROWN,PORSCHE,CAYENNE V6,S,SUV,6H,A,27169.0,43,3.0,5091839.0,35700.0,2018-05-24
WPBA,2000,SILVER,PORSCHE,911 CPE,CARRERA 2,2DCP,6G,A,49038.0,36,1.0,5391832.0,15200.0,2018-05-24
WPBA,2006,SILVER,PORSCHE,CAYENNE V8,S,SUV,8G,A,115541.0,31,1.0,5177233.0,4500.0,2018-05-24
AAA,2008,SILVER,PORSCHE,911 4X2 6C,CARRERA,2DCP,6G,A,84756.0,44,1.0,5009532.0,28000.0,2018-05-24
THAA,2010,BLUE,PORSCHE,PANAMERA 4X2,S,4DHB,8G,A,78060.0,42,1.0,4918814.0,25300.0,2018-05-24
NAA,2015,BLUE,PORSCHE,MACAN,S,SUV,6GT,A,38764.0,42,1.0,4940362.0,38100.0,2018-05-24
WPBA,2004,BLUE,PORSCHE,911 AWD,CARRERA 4S,2DCV,6G,6,61630.0,37,1.0,5377954.0,23000.0,2018-05-24
THAA,2016,GRAY,PORSCHE,PANAMERA 4X2 V6,2WD,4DHB,6G,A,12704.0,43,2.0,4915785.0,54000.0,2018-05-24
SCAA,2011,BLACK,PORSCHE,PANAMERA AWD V8,4S,4DHB,8G,A,101505.0,37,2.0,5258177.0,25750.0,2018-05-24
SSAA,2010,BLUE,PORSCHE,PANAMERA 4X2,S,4DHB,8G,A,86215.0,39,1.0,5270512.0,23500.0,2018-05-24
GCAA,2015,BLACK,PORSCHE,BOXSTER,S,2DCV,6G,A,3207.0,46,1.0,5298141.0,52700.0,2018-05-24
WPBA,2013,RED,PORSCHE,911 4X2 6C,CARRERA,2DCP,6G,A,32686.0,44,1.0,5396457.0,52800.0,2018-05-24
GCAA,2006,BLACK,PORSCHE,CAYENNE V8,S,SUV,8G,A,115858.0,28,1.0,4938321.0,6000.0,2018-05-24
NASH,2018,BLACK,PORSCHE,MACAN V6,S,SUV,6GT,A,5050.0,45,2.0,5258824.0,58000.0,2018-05-24
MAA,2015,YELLOW,PORSCHE,911 4X2 6C,GTS,2DCV,6G,7,14626.0,43,1.0,5304154.0,94000.0,2018-05-24
MAA,2011,YELLOW,PORSCHE,911 4X2 6C,CARRERA,2DCP,6G,6,19508.0,46,1.0,5171866.0,52750.0,2018-05-24
MAA,2012,BLUE,PORSCHE,911 4X2 6C,S,2DCV,6G,A,23765.0,46,1.0,5402663.0,64250.0,2018-05-24
MAA,2008,BLACK,PORSCHE,911 4X2 6C,CARRERA,2DCP,6G,6,30999.0,42,1.0,5402663.0,41600.0,2018-05-24
MAA,2005,RED,PORSCHE,911 4X2 6C,CARRER 997,2DCP,6G,6,29969.0,46,1.0,5143706.0,37100.0,2018-05-24
MAA,2016,RED,PORSCHE,911 4X2 6C,2,2DCP,6G,7,11501.0,46,7.0,5042109.0,74000.0,2018-05-24
MAA,2017,GREY,PORSCHE,MACAN V6,TURBO,SUV,6GT,A,6860.0,50,1.0,5042109.0,69250.0,2018-05-24
MAA,2013,BLACK,PORSCHE,BOXSTER,S,2DCV,6G,A,11897.0,45,1.0,5084574.0,42500.0,2018-05-24
MAA,2017,WHITE,PORSCHE,CAYENNE V6,PLATINUM,SUV,6G,A,7408.0,48,1.0,5411558.0,56750.0,2018-05-24
MAA,2015,WHITE,PORSCHE,CAYMAN,S,2DCP,6G,A,19188.0,42,1.0,5411558.0,52000.0,2018-05-24
MAA,2014,RED,PORSCHE,CAYMAN,S,2DCP,6G,A,39012.0,42,1.0,5411558.0,45250.0,2018-05-24
MAA,2006,SILVER,PORSCHE,911 4X2 6C,CARRERA,2DCV,6G,6,49701.0,48,1.0,5073302.0,31000.0,2018-05-24
MAA,2013,BLUE,PORSCHE,911 AWD 6C,CARRERA 4S,2DCP,6G,7,10726.0,48,2.0,5073302.0,81000.0,2018-05-24
MAA,2017,SILVER,PORSCHE,718 CAYMAN,S,2DCP,4GT,A,6567.0,48,1.0,5073302.0,65500.0,2018-05-24
MAA,2014,WHITE,PORSCHE,PANAMERA AWD V8,GTS,4DHB,8G,A,39188.0,45,1.0,5216574.0,63000.0,2018-05-24
MAA,2015,WHITE,PORSCHE,MACAN,S,SUV,6GT,A,64402.0,46,4.0,5216574.0,34500.0,2018-05-24
MAA,2015,BLACK,PORSCHE,MACAN,S,SUV,6GT,A,23106.0,43,4.0,5216574.0,37500.0,2018-05-24
MAA,2014,BLACK,PORSCHE,911 AWD 6G,4S,2DCP,6G,7,14611.0,44,2.0,5085108.0,83500.0,2018-05-24
MAA,2015,SILVER,PORSCHE,PANAMERA AWD V8,GTS,4DHB,8G,A,25319.0,43,2.0,5407076.0,67000.0,2018-05-24
MAA,2013,RED,PORSCHE,911 AWD 6C,CARRERA 4S,2DCP,6G,7,31644.0,46,1.0,5171866.0,65750.0,2018-05-24
LMAA,2012,BLACK,PORSCHE,911 AWD 6C,TURBO,2DCV,6GT,6,65177.0,42,1.0,5085744.0,68500.0,2018-05-25
NVAA,2013,WHITE,PORSCHE,PANAMERA 4X2 V6,PLATINUM,4DHB,6G,A,69364.0,42,1.0,5218421.0,29500.0,2018-05-25
LMAA,2008,BLACK,PORSCHE,CAYENNE V8,TURBO,SUV,8GT,A,87774.0,0,1.0,5269154.0,9000.0,2018-05-25
NVAA,2017,GRAY,PORSCHE,MACAN V6,S,SUV,6GT,A,9995.0,45,2.0,5392849.0,53000.0,2018-05-25
NVAA,2016,GRAY,PORSCHE,911 AWD 6C,AWD GTS,2DCP,6G,A,22443.0,44,1.0,5392849.0,78250.0,2018-05-25
GOAA,2000,SILVER,PORSCHE,911 CPE,CARRERA 2,2DCP,6G,6,72228.0,31,2.0,5413619.0,13000.0,2018-05-25
AAA,2016,JETBLACK,PORSCHE,CAYENNE,GTS,SUV,6GT,A,43697.0,30,2.0,4905900.0,52500.0,2018-05-25
AAA,2016,WHITE,PORSCHE,CAYENNE,S E-HYBRID,SUV,6H,A,13491.0,42,2.0,4905900.0,51500.0,2018-05-25
NASH,2017,SILVER,PORSCHE,CAYENNE V6,S E-HYBRID,SUV,6H,A,23930.0,44,2.0,5237076.0,55000.0,2018-05-25
MAA,2015,BLACK,PORSCHE,PANAMERA AWD V6,4,4DHB,6G,A,40932.0,40,2.0,5018716.0,44000.0,2018-05-25
MAA,2006,BLUE,PORSCHE,CAYMAN,S,2DCP,6G,6,90527.0,20,1.0,5009774.0,12600.0,2018-05-25
MAA,2011,BLACK,PORSCHE,CAYENNE V8,S,SUV,8G,A,59859.0,27,1.0,5411558.0,22250.0,2018-05-25
MAA,2016,BLACK,PORSCHE,CAYENNE V6,S,SUV,6GT,A,35472.0,46,2.0,5067696.0,51500.0,2018-05-25
MAA,2017,WHITE,PORSCHE,CAYENNE V6,S E-HYBRID,SUV,6H,A,9947.0,42,2.0,5073302.0,61500.0,2018-05-25
MAA,2009,GREY,PORSCHE,911 AWD 6C,TURBO,2DCP,6GT,P,32742.0,43,1.0,5372193.0,62500.0,2018-05-25
MAA,2014,SILVER,PORSCHE,911 AWD 6C,TURBO,2DCP,6GT,A,24297.0,47,2.0,5372193.0,105000.0,2018-05-25
MAA,2017,WHITE,PORSCHE,MACAN V6,S,SUV,6GT,A,29153.0,42,1.0,5372193.0,50750.0,2018-05-25
MAA,2015,BLUE,PORSCHE,MACAN,S,SUV,6GT,A,27720.0,45,1.0,5372193.0,40700.0,2018-05-25
MAA,2009,BLACK,PORSCHE,CAYENNE V8,S,SUV,8G,A,52855.0,38,1.0,5372193.0,18500.0,2018-05-25
MAA,2015,GREY,PORSCHE,MACAN,TURBO,SUV,6GT,A,27511.0,43,2.0,4997069.0,52000.0,2018-05-25
MAA,2007,BLUE,PORSCHE,911 6C,CARRERA,2DCV,6G,6,34105.0,41,1.0,4997069.0,31500.0,2018-05-25
